user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Somewhat certain	I carefully went over the examples and the instructions.:::Yes	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Words indicating uncertainty	span_annotation:::Words indicating certainty
612cecf6ebfcc62494f287eb	Computer_Science_453_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The lower set of curves in the top panels shows the probability of receiving a reply to an initial message. The curves are higher for messages sent by women than for those sent by men-women are more likely than men to receive replies-but among both women and men the probability of a reply is a decreasing function of desirability gap, more desirable partners replying at lower rates than less desirable ones. The differences are stark: men are more than twice as likely to receive a reply from women less desirable than themselves than from more desirable ones, and for messages sent to more desirable women the reply rate never rises above 21%.""><b>Finding:</b></span> The curves are higher for messages sent by women than for those sent by men-women are more likely than men to receive replies-but among both women and men the probability of a reply is a decreasing function of desirability gap, more desirable partners replying at lower rates than less desirable ones."		1																							[]	[]
612cecf6ebfcc62494f287eb	Computer_Science_437_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""We found orders of magnitude more combosquatting domains than typosquatting domains, for instance. The space for combosquatting is almost infinite because attackers can register as many domains as they want with any variation that they want. In some cases, registering a domain can cost less than a dollar.""""><b>Finding:</b></span> The space for combosquatting is almost infinite because attackers can register as many domains as they want with any variation that they want."				3																					[]	[{'start': 597, 'end': 604, 'span': 'almost ', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Computer_Science_437_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We should note that Figure 6 shows aggregate statistics of 20,000 bins in the x-axis. We see that the hosting infrastructure of malicious combosquatting domains is concentrated in certain autonomous systems and they are scattered across numerous different CIDRs-which is different from the behavior of combosquatting domains in general. As expected, generic combosquatting activity is spread across the globe with no obvious concentrations.""><b>Finding:</b></span> We see that the hosting infrastructure of malicious combosquatting domains is concentrated in certain autonomous systems and they are scattered across numerous different CIDRs-which is different from the behavior of combosquatting domains in general."			4																						[]	[{'start': 716, 'end': 724, 'span': ' certain', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Computer_Science_tweet_71_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The zoomed in views of state changes in Figures 3c and 4b indicate that changes in classifier state were appropriately triggered by changes in gamma power. We have demonstrated the feasibility of adaptive DBS in PD using a fully implantable device, with feedback control provided by a cortical gamma band oscillation related to the emergence of dyskinesia, a common adverse effect of levodopa therapy and of STN DBS. While the total energy delivered by adaptive stimulation was substantially less than that of open-loop stimulation, blinded clinical ratings confirmed similar efficacy for both approaches.""><b>Finding:</b></span> We have demonstrated the feasibility of adaptive DBS in PD using a fully implantable device, with feedback control provided by a cortical gamma band oscillation related to the emergence of dyskinesia, a common adverse effect of levodopa therapy and of STN DBS."		1																							[]	[]
612cecf6ebfcc62494f287eb	test_question_testing_Somewhat certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat certain. Do not mark any words or phrases.			4																						[]	[]
612cecf6ebfcc62494f287eb	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.		1																							[{'start': 114, 'end': 120, 'span': ' could', 'annotation': 'Words indicating uncertainty'}]	[]
612cecf6ebfcc62494f287eb	Computer_Science_103_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The divide is perhaps most dramatic in informal meetings (see Figure 2 ). Strong majorities of younger employees (21 to 30 years old) considered checking text messages and emails, answering calls, and even writing text messages and emails as appropriate. On the other hand, strong majorities of employees above 41 years of age consider these actions as inappropriate.""><b>Finding:</b></span> Strong majorities of younger employees (21 to 30 years old) considered checking text messages and emails, answering calls, and even writing text messages and emails as appropriate."				3																					[]	[{'start': 661, 'end': 672, 'span': 'considered ', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Computer_Science_tweet_71_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: @username &amp; @username researchers propose an interesting adaptive approach to improving deep brain stimulation for #Parkinsons using motor cortex sensing
 ""><b>Finding:</b></span> @username &amp; @username researchers propose an interesting adaptive approach to improving deep brain stimulation for #Parkinsons using motor cortex sensing
 "				3																					[]	[{'start': 423, 'end': 433, 'span': ' improving', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Computer_Science_150_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The successful trainees did not perform better on all tests of memory, however. Maguire thinks that The Knowledge may enlarge the hippocampus's posterior (rear) at the expense of its anterior (front), creating a trade-off of cognitive talents--that is, taxi drivers master some forms of memory but become worse at others. She didn't find this same difference in her new study because, she speculates, front-end shrinkage may happen after the four years of training.""><b>Finding:</b></span> Maguire thinks that The Knowledge may enlarge the hippocampus's posterior (rear) at the expense of its anterior (front), creating a trade-off of cognitive talents--that is, taxi drivers master some forms of memory but become worse at others."				3																					[]	[{'start': 681, 'end': 684, 'span': 'may', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Computer_Science_453_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: More importantly, though, once you exit the parameters of desirability set by a dating site, it becomes less clear whether you can say that any of us really has a so-called ""mate value."" ""There are some people who have highly desirable traits and are going to be more in demand, so they're going to be able to be choosier about who they mate with. And then there are people who are going to be lower in demand and generally higher in supply, and those people are going to be buyers in the market.""""><b>Finding:</b></span> ""There are some people who have highly desirable traits and are going to be more in demand, so they're going to be able to be choosier about who they mate with."			4																						[]	[{'start': 714, 'end': 720, 'span': 'highly', 'annotation': 'Words indicating certainty'}]
612cecf6ebfcc62494f287eb	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]
