user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Somewhat certain	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	"span_annotation:::<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Palabras que indican incertidumbre</font></font>"	span_annotation:::Words indicating certainty	span_annotation:::Words indicating uncertainty
6072e4e6236de7ca7d4bf06e	Medicine_79_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: At higher doses, any differences between women who took vitamin D and those who didn't were too small to rule out the possibility that they were due to chance. Taking vitamin D during pregnancy was safe, with no extra fetal or neonatal mortality, congenital abnormality, or critical illness at birth, said senior author Dr. Shu Qin Wei of the University of Montreal, Canada. And supplementation reduced infants' risk of being small for gestational age and improved their calcium levels and growth in the first 12 months of life.""><b>Finding:</b></span> Taking vitamin D during pregnancy was safe, with no extra fetal or neonatal mortality, congenital abnormality, or critical illness at birth, said senior author Dr. Shu Qin Wei of the University of Montreal, Canada."		4																							[]	[{'start': 744, 'end': 752, 'span': 'was safe', 'annotation': 'Words indicating certainty'}, {'start': 759, 'end': 767, 'span': 'no extra', 'annotation': 'Words indicating certainty'}]	[]
6072e4e6236de7ca7d4bf06e	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
6072e4e6236de7ca7d4bf06e	Medicine_tweet_97_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We found the odds of PND increased by 71-79% when male infants were born compared to female infants. The occurrence of birth complications increased the odds of PND by 174% compared to having no complications. Testing for interaction effects found that, while always at increased risk of PND, women with a tendency towards symptoms of depression, anxiety, and stress at other points in the life course had reduced odds of PND when experiencing birth complications, suggesting such women may elicit greater support.""><b>Finding:</b></span> We found the odds of PND increased by 71-79% when male infants were born compared to female infants."		4																							[]	[{'start': 697, 'end': 705, 'span': 'We found', 'annotation': 'Words indicating certainty'}, {'start': 722, 'end': 732, 'span': 'increased ', 'annotation': 'Words indicating certainty'}]	[]
6072e4e6236de7ca7d4bf06e	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.			1																						[]	[]	[]
6072e4e6236de7ca7d4bf06e	Medicine_tweet_32_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: New @username study suggests that state efforts to remove barriers to using #telehealth might not be sufficient for increasing use, and new incentives for providers and consumers to adopt and use telehealth may be needed.  @username""><b>Finding:</b></span> New @username study suggests that state efforts to remove barriers to using #telehealth might not be sufficient for increasing use, and new incentives for providers and consumers to adopt and use telehealth may be needed.  @username"				3																					[]	[]	[{'start': 434, 'end': 443, 'span': 'suggests ', 'annotation': 'Words indicating uncertainty'}, {'start': 502, 'end': 514, 'span': 'might not be', 'annotation': 'Words indicating uncertainty'}]
60a0dfc6f9936b0d30dfea15	Medicine_95_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The research may have applications in a clinical setting for protecting premature infants from a range of intestinal diseases including necrotizing enterocolitis (NEC), a condition that is the second most common cause of death among premature infants in the United States. The researchers emphasized that the finding does not suggest that breast milk from mothers without an active copy of the gene is less nourishing or healthy. Rather, it conveys the subtle and elegant choreography of one part of the human microbiome: The relationships between the mothers' genetics, the composition of her breast milk and the development of thier infants' gut microbiota.""><b>Finding:</b></span> The researchers emphasized that the finding does not suggest that breast milk from mothers without an active copy of the gene is less nourishing or healthy."				3																					[]	[{'start': 885, 'end': 906, 'span': 'does not suggest that', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	Medicine_tweet_28_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Lower results on IQ tests are associated with higher consumption of alcohol.  ""><b>Finding:</b></span> Lower results on IQ tests are associated with higher consumption of alcohol.  "		4																							[]	[{'start': 286, 'end': 300, 'span': 'are associated', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	Medicine_53_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Furthermore, we observed excellent tumor accumulation of the nanoparticles. Lastly, a tumor could be established in the egg using tumor samples from ovarian cancer patients and that our nanoparticles were effective in eliminating the tumor. These results point to the remarkable efficacy of our nanoparticle based drug delivery system and suggests the value of the chicken egg tumor model for testing novel therapies for ovarian cancer.""><b>Finding:</b></span> Lastly, a tumor could be established in the egg using tumor samples from ovarian cancer patients and that our nanoparticles were effective in eliminating the tumor."		4																							[]	[{'start': 743, 'end': 757, 'span': 'were effective', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	Experience.html	Experience					4					4					4										[]	[]	[]
60a0dfc6f9936b0d30dfea15	Medicine_tweet_28_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It should be noted that the authors report a skewed study population with regard to low socioeconomic position . They found a J-shaped association between frequency of drinking and IQ test results, where the daily drinkers had the lowest IQ. A higher IQ was associated with being a rare, an occasional, and a moderate drinker, whereas there was a lower IQ for being a former drinker compared with being a lifetime abstainer.""><b>Finding:</b></span> They found a J-shaped association between frequency of drinking and IQ test results, where the daily drinkers had the lowest IQ."		4																							[]	[{'start': 620, 'end': 640, 'span': 'J-shaped association', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.				3																					[]	[{'start': 63, 'end': 72, 'span': 'suggests ', 'annotation': 'Words indicating certainty'}, {'start': 87, 'end': 100, 'span': 'could prevent', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
60a0dfc6f9936b0d30dfea15	Medicine_95_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: However, it may be that only some bifidobacterial species would possess this advantage, due to differences in abilities of various species to consume fucosylated substrates. In aggregate, the bifidobacterial species distribution did not differ greatly between secretor-fed infants and non-secretor-fed infants. As the species of bifidobacteria present within an infant are dependent on environmental exposure, we tentatively conclude that this subset of geographically co-located infants was exposed to similar sets of bifidobacterial species.""><b>Finding:</b></span> In aggregate, the bifidobacterial species distribution did not differ greatly between secretor-fed infants and non-secretor-fed infants."				3																					[]	[{'start': 781, 'end': 803, 'span': 'did not differ greatly', 'annotation': 'Words indicating certainty'}]	[]
60a0dfc6f9936b0d30dfea15	Medicine_53_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Lastly, a tumor could be established in the egg using tumor samples from ovarian cancer patients and that our nanoparticles were effective in eliminating the tumor. These results point to the remarkable efficacy of our nanoparticle based drug delivery system and suggests the value of the chicken egg tumor model for testing novel therapies for ovarian cancer."" ""We were surprised when the tumor was formed in three days,"" notes Dr. Tamanoi.""><b>Finding:</b></span> These results point to the remarkable efficacy of our nanoparticle based drug delivery system and suggests the value of the chicken egg tumor model for testing novel therapies for ovarian cancer."""				3																					[]	[{'start': 763, 'end': 771, 'span': 'suggests', 'annotation': 'Words indicating certainty'}]	[]
